date,exchange_rate
2025-10-07,0.02104
2025-10-08,0.02105
2025-10-09,0.02105
2025-10-10,0.02105
2025-10-11,0.02105
2025-10-12,0.02091
2025-10-13,0.02099
2025-10-14,0.021
2025-10-15,0.02103
2025-10-16,0.02103
2025-10-17,0.02104
2025-10-18,0.02104
2025-10-19,0.02107
2025-10-20,0.02107
2025-10-21,0.02106
2025-10-22,0.02104
2025-10-23,0.02104
2025-10-24,0.02104
2025-10-25,0.02104
2025-10-26,0.02106
2025-10-27,0.0211
2025-10-28,0.02113
2025-10-29,0.02116
2025-10-30,0.02119
2025-10-31,0.02119
2025-11-01,0.02119
2025-11-02,0.02119
2025-11-03,0.02121
2025-11-04,0.02116
2025-11-05,0.02111
2025-11-06,0.02116
2025-11-07,0.02114
2025-11-08,0.02114
2025-11-09,0.02116
2025-11-10,0.02118
2025-11-11,0.02121
2025-11-12,0.02121
2025-11-13,0.02121
2025-11-14,0.02121
2025-11-15,0.02121
2025-11-16,0.02123
2025-11-17,0.02128
2025-11-18,0.02123
2025-11-19,0.02112
2025-11-20,0.02112
2025-11-21,0.0211
2025-11-22,0.0211
2025-11-23,0.02103
2025-11-24,0.02097
2025-11-25,0.02094
2025-11-26,0.02098
2025-11-27,0.02101
2025-11-28,0.02101
2025-11-29,0.02101
2025-11-30,0.02104
2025-12-01,0.02107
2025-12-02,0.02107
2025-12-03,0.02105
2025-12-04,0.02107
2025-12-05,0.02104
2025-12-06,0.02104
2025-12-07,0.02108
2025-12-08,0.02109
2025-12-09,0.02105
2025-12-10,0.02105
2025-12-11,0.02107
2025-12-12,0.02106
2025-12-13,0.02106
2025-12-14,0.02107
2025-12-15,0.02111
2025-12-16,0.02113
2025-12-17,0.02103
2025-12-18,0.02106
2025-12-19,0.02104
2025-12-20,0.02104
2025-12-21,0.02105
2025-12-22,0.0211
2025-12-23,0.02108
2025-12-24,0.02106
2025-12-25,0.02104
2025-12-26,0.02103
2025-12-27,0.02103
2025-12-28,0.021
2025-12-29,0.021
2025-12-30,0.02098
2025-12-31,0.02099
2026-01-01,0.02099
2026-01-02,0.02099
2026-01-03,0.02099
2026-01-04,0.02102
2026-01-05,0.02116
2026-01-06,0.02119
2026-01-07,0.02119
2026-01-08,0.02117
2026-01-09,0.02119
2026-01-10,0.02119
2026-01-11,0.0212
2026-01-12,0.02123
2026-01-13,0.02125
2026-01-14,0.02116
2026-01-15,0.02119
2026-01-16,0.02119
2026-01-17,0.02117
2026-01-18,0.02113
2026-01-19,0.02111
2026-01-20,0.02109
2026-01-21,0.02112
2026-01-22,0.02128
2026-01-23,0.02123
2026-01-24,0.02123
2026-01-25,0.02128
2026-01-26,0.02131
2026-01-27,0.0213
2026-01-28,0.02138
2026-01-29,0.02138
2026-01-30,0.02133
2026-01-31,0.02133
2026-02-01,0.02123
2026-02-02,0.02126
2026-02-03,0.0213
2026-02-04,0.02134
2026-02-05,0.02136
2026-02-06,0.02136
2026-02-07,0.02136
2026-02-08,0.02133
2026-02-09,0.02136
2026-02-10,0.0214
2026-02-11,0.0214
2026-02-12,0.02137
2026-02-13,0.02137
2026-02-14,0.02138
2026-02-15,0.0214
2026-02-16,0.02144
2026-02-17,0.02134
2026-02-18,0.02134
2026-02-19,0.02107
2026-02-20,0.02103
2026-02-21,0.02107
2026-02-22,0.02093
2026-02-23,0.02096
2026-02-24,0.02094
2026-02-25,0.02086
2026-02-26,0.02088
2026-03-01,0.02053
2026-03-02,0.02034
2026-03-03,0.02007
2026-03-04,0.01994
2026-03-05,0.01998
2026-03-06,0.01996
2026-03-07,0.01996
2026-03-08,0.0192
2026-03-09,0.01896
2026-03-10,0.01925
2026-03-11,0.0193
2026-03-12,0.01912
2026-03-13,0.01912
2026-03-14,0.01909
