date,exchange_rate
2025-05-31,0.05558
2025-06-01,0.0557
2025-06-02,0.05596
2025-06-03,0.05601
2025-06-04,0.05609
2025-06-05,0.05643
2025-06-06,0.05625
2025-06-09,0.05644
2025-06-10,0.05652
2025-06-11,0.05642
2025-06-12,0.05618
2025-06-13,0.05578
2025-06-16,0.05615
2025-06-17,0.0555
2025-06-18,0.05563
2025-06-19,0.05551
2025-06-20,0.05552
2025-06-23,0.05599
2025-06-24,0.05633
2025-06-25,0.05636
2025-06-26,0.05609
2025-06-27,0.05619
2025-06-30,0.05635
2025-07-01,0.05685
2025-07-02,0.05695
2025-07-03,0.05712
2025-07-04,0.05692
2025-07-07,0.056
2025-07-08,0.05622
2025-07-09,0.05611
2025-07-10,0.05639
2025-07-11,0.0558
2025-07-14,0.05588
2025-07-15,0.05579
2025-07-16,0.05617
2025-07-17,0.05609
2025-07-18,0.05647
2025-07-21,0.05679
2025-07-22,0.05699
2025-07-23,0.057
2025-07-24,0.05675
2025-07-25,0.05632
2025-07-28,0.05599
2025-07-29,0.05597
2025-07-30,0.05557
2025-07-31,0.05494
2025-08-01,0.0554
2025-08-04,0.05577
2025-08-05,0.05586
2025-08-06,0.05631
2025-08-07,0.05641
2025-08-08,0.05636
2025-08-11,0.05639
2025-08-12,0.05687
2025-08-13,0.05708
2025-08-14,0.05689
2025-08-15,0.05679
2025-08-18,0.05676
2025-08-19,0.05661
2025-08-20,0.05663
2025-08-21,0.05647
2025-08-22,0.05737
2025-08-25,0.05682
2025-08-26,0.05675
2025-08-27,0.05657
2025-08-28,0.05654
2025-08-29,0.05669
2025-09-01,0.05679
2025-09-02,0.05657
2025-09-03,0.05664
2025-09-04,0.05629
2025-09-05,0.05683
2025-09-08,0.05716
2025-09-09,0.05704
2025-09-10,0.05724
2025-09-11,0.05762
2025-09-12,0.05751
2025-09-15,0.05764
2025-09-16,0.05767
2025-09-17,0.05754
2025-09-18,0.05766
2025-09-19,0.05765
2025-09-22,0.05772
2025-09-23,0.05801
2025-09-24,0.0577
2025-09-25,0.05741
2025-09-26,0.05774
2025-09-29,0.05794
2025-09-30,0.05797
2025-10-01,0.05806
2025-10-02,0.05783
2025-10-03,0.05808
2025-10-06,0.05827
2025-10-07,0.0581
2025-10-08,0.05833
2025-10-09,0.05812
2025-10-10,0.05715
2025-10-13,0.05777
2025-10-14,0.05753
2025-10-15,0.05767
2025-10-16,0.05772
2025-10-17,0.05763
2025-10-20,0.05808
2025-10-21,0.05754
2025-10-22,0.05751
2025-10-23,0.05774
2025-10-24,0.05797
2025-10-27,0.05808
2025-10-28,0.0583
2025-10-29,0.05814
2025-10-30,0.05791
2025-10-31,0.05776
2025-11-03,0.05778
2025-11-04,0.05708
2025-11-05,0.05748
2025-11-06,0.0576
2025-11-07,0.05784
2025-11-10,0.05832
2025-11-11,0.05831
2025-11-12,0.05856
2025-11-13,0.05871
2025-11-14,0.05857
2025-11-17,0.05827
2025-11-18,0.05824
2025-11-19,0.05819
2025-11-20,0.05806
2025-11-21,0.05758
2025-11-24,0.05783
2025-11-25,0.05811
2025-11-26,0.05839
2025-11-27,0.05833
2025-11-28,0.05847
2025-12-01,0.05853
2025-12-02,0.0585
2025-12-03,0.05871
2025-12-04,0.05886
2025-12-05,0.0591
2025-12-08,0.05872
2025-12-09,0.05866
2025-12-10,0.05912
2025-12-11,0.05928
2025-12-12,0.05926
2025-12-15,0.05957
2025-12-16,0.05973
2025-12-17,0.05968
2025-12-18,0.05981
2025-12-19,0.05968
2025-12-22,0.05987
2025-12-23,0.05999
2025-12-24,0.06007
2025-12-25,0.0601
2025-12-26,0.06005
2025-12-29,0.06002
2025-12-30,0.06032
2025-12-31,0.06038
2026-01-02,0.06067
2026-01-05,0.06113
2026-01-06,0.06118
2026-01-07,0.0608
2026-01-08,0.06051
2026-01-09,0.0607
2026-01-12,0.06104
2026-01-13,0.06102
2026-01-14,0.06098
2026-01-15,0.06121
2026-01-16,0.061
2026-01-19,0.06107
2026-01-20,0.06094
2026-01-21,0.06153
2026-01-22,0.06205
2026-01-23,0.06209
2026-01-26,0.06237
2026-01-27,0.06307
2026-01-28,0.06345
2026-01-29,0.06358
2026-01-30,0.06201
2026-02-02,0.06221
2026-02-03,0.06266
2026-02-04,0.06223
2026-02-05,0.06134
2026-02-06,0.06238
2026-02-09,0.06293
2026-02-10,0.06279
2026-02-11,0.06308
2026-02-12,0.0627
2026-02-13,0.06276
2026-02-16,0.0626
2026-02-17,0.06242
2026-02-18,0.06229
2026-02-19,0.06198
2026-02-20,0.06239
2026-02-23,0.06246
2026-02-24,0.06265
2026-02-25,0.06313
2026-02-26,0.06277
2026-02-27,0.0628
2026-03-02,0.06216
2026-03-03,0.06054
2026-03-04,0.06124
2026-03-05,0.06009
2026-03-06,0.06041
2026-03-09,0.06143
2026-03-10,0.06142
2026-03-11,0.0607
2026-03-12,0.05955
2026-03-13,0.05903
